112 1129 1
315 35 1
2373 165 1
5207 287 1
3564 1838 1
9731 744 1
114 735 1
325 831 1
802 1781 1
450 1430 1
12590 1111 1
633 1521 1
2710 103 1
666 983 1
267 1248 1
807 1342 1
7477 494 1
2528 1555 1
380 1259 1
379 1319 1
7895 539 1
121 1542 1
5137 565 1
10907 889 1
178 1521 1
435 1080 1
5942 346 1
15309 1544 1
11070 1721 1
328 864 1
138 10 1
21 1165 1
129 75 1
867 971 1
468 1345 1
660 302 1
1739 1299 1
4826 367 1
5157 659 1
1424 1859 1
182 578 1
4005 1757 1
10718 1204 1
8496 1136 1
7156 463 1
3701 1372 1
289 1037 1
4952 500 1
462 1460 1
7047 1786 1
199 1129 1
1480 1477 1
272 1228 1
855 1437 1
1728 58 1
11801 1021 1
1024 98 1
178 1258 1
1073 1869 1
8006 1132 1
2184 98 1
1317 1531 1
1738 1759 1
267 1818 1
249 465 1
3407 152 1
243 1450 1
1608 53 1
416 1588 1
3321 193 1
5 35 1
333 570 1
750 18 1
176 936 1
147 1323 1
241 331 1
8597 878 1
3375 1068 1
478 1656 1
131 587 1
2552 233 1
640 757 1
790 1432 1
1378 1695 1
868 1071 1
234 586 1
1199 85 1
788 909 1
3962 1841 1
373 1491 1
2684 564 1
408 1409 1
13038 1177 1
5668 1786 1
7974 546 1
136 1814 1
2157 1238 1
8744 1824 1
15398 1552 1
497 1331 1
16887 1769 1
176 575 1
13875 1322 1
6290 1518 1
408 313 1
15705 1603 1
10705 864 1
2912 1839 1
2834 1661 1
112 1405 1
1017 810 1
14740 1462 1
10745 1865 1
905 1243 1
15995 1658 1
7400 484 1
238 1868 1
6454 1610 1
4818 258 1
1780 1611 1
757 865 1
483 886 1
183 566 1
11870 1026 1
8915 644 1
21 1622 1
3553 192 1
206 1034 1
512 375 1
1042 1221 1
4107 1069 1
541 836 1
251 1729 1
2918 1213 1
11959 1040 1
416 1388 1
176 861 1
6079 851 1
2187 1726 1
11679 999 1
1570 1031 1
10227 1728 1
4410 224 1
304 652 1
1328 102 1
2457 203 1
212 4 1
3122 284 1
3504 1332 1
3976 1854 1
4557 1502 1
4316 994 1
327 509 1
580 1139 1
368 1780 1
38 130 1
4659 833 1
44 983 1
277 1365 1
280 1297 1
542 561 1
183 248 1
414 44 1
362 1596 1
21 1785 1
1049 1158 1
176 1839 1
656 1694 1
13864 1319 1
282 1720 1
2918 340 1
678 971 1
2703 510 1
244 681 1
2279 1661 1
654 1373 1
755 288 1
1195 1399 1
13389 1471 1
169 294 1
1096 1653 1
11046 909 1
2376 1064 1
247 1094 1
6351 415 1
275 811 1
374 402 1
1718 1746 1
10278 1101 1
854 1525 1
4847 624 1
1067 1626 1
1096 1225 1
7563 508 1
30 1046 1
1107 1558 1
238 1667 1
8240 569 1
9262 679 1
552 930 1
1055 1448 1
11096 912 1
3445 408 1
726 269 1
357 1043 1
16659 1739 1
1419 499 1
429 1666 1
13767 1297 1
1668 246 1
7460 493 1
7451 731 1
16 552 1
293 642 1
1465 1622 1
411 390 1
347 274 1
21 537 1
12849 1145 1
5156 743 1
1360 1798 1
533 946 1
9981 1130 1
270 5 1
448 958 1
14853 1473 1
787 190 1
216 52 1
1419 439 1
1486 48 1
3084 678 1
461 499 1
298 339 1
6418 395 1
737 212 1
339 243 1
15606 1587 1
483 1074 1
9392 696 1
16523 1719 1
5237 288 1
9109 1377 1
3047 467 1
483 268 1
176 112 1
9535 1882 1
7599 813 1
374 1593 1
240 227 1
38 426 1
1389 500 1
391 1731 1
570 1767 1
242 141 1
685 456 1
1048 1888 1
5008 273 1
911 698 1
182 1004 1
327 1126 1
905 1340 1
177 95 1
685 93 1
139 643 1
17566 1886 1
1041 181 1
869 300 1
984 674 1
8468 1417 1
969 1666 1
4365 849 1
467 1695 1
4218 207 1
14099 1888 1
1738 1628 1
14855 1473 1
770 865 1
909 464 1
12365 1738 1
1419 502 1
4857 692 1
2875 1107 1
111 1256 1
207 497 1
1430 123 1
3141 1070 1
2751 1647 1
37 1376 1
4253 210 1
3191 829 1
1404 1770 1
678 1661 1
1030 320 1
987 502 1
562 210 1
171 233 1
2168 77 1
244 90 1
12292 1071 1
2465 381 1
5917 1245 1
994 892 1
1733 1735 1
8323 597 1
1331 1849 1
1372 1489 1
987 1237 1
1298 148 1
918 593 1
175 1889 1
103 1048 1
276 851 1
4138 505 1
6480 690 1
4025 364 1
240 1334 1
834 1670 1
932 1440 1
549 135 1
5951 1664 1
798 711 1
631 1176 1
1372 1530 1
8810 625 1
411 1426 1
106 1640 1
8690 614 1
176 1536 1
7318 477 1
656 1783 1
21 1314 1
1135 33 1
11656 998 1
2404 86 1
4560 962 1
16 932 1
450 260 1
177 1299 1
6169 367 1
2835 1154 1
828 1559 1
3321 1487 1
247 534 1
8729 1194 1
442 488 1
909 353 1
2720 1198 1
454 1850 1
131 1813 1
8234 1392 1
259 1235 1
1774 1144 1
449 846 1
13508 1299 1
2391 1615 1
7468 493 1
2475 239 1
4769 1003 1
1356 1360 1
1096 1133 1
6447 417 1
3719 540 1
177 643 1
2283 429 1
16 1491 1
11522 982 1
336 1423 1
11517 982 1
4276 1427 1
2527 1824 1
8239 1561 1
3140 284 1
5 1090 1
4270 1522 1
375 307 1
462 248 1
16214 1681 1
240 980 1
6356 389 1
1887 65 1
4241 208 1
2012 116 1
1310 1149 1
353 996 1
5129 278 1
736 236 1
4715 1203 1
3492 444 1
10357 819 1
629 502 1
1331 1122 1
1115 1530 1
525 1481 1
489 1649 1
121 632 1
2356 1237 1
2667 977 1
1192 1647 1
1254 299 1
5462 1242 1
1131 1454 1
10668 1413 1
475 90 1
353 7 1
462 515 1
183 1520 1
630 669 1
627 14 1
493 1412 1
281 138 1
932 1365 1
11363 957 1
6163 367 1
425 1522 1
4516 579 1
5181 284 1
1495 1144 1
406 665 1
269 218 1
9076 1550 1
651 1212 1
450 340 1
855 902 1
321 1537 1
4237 1097 1
328 927 1
640 1302 1
474 1037 1
11462 972 1
1829 614 1
253 1388 1
911 150 1
12523 1104 1
3122 1260 1
10174 787 1
13733 1293 1
629 465 1
1385 379 1
3558 1304 1
293 213 1
404 1487 1
483 875 1
1023 181 1
448 1284 1
1730 1074 1
241 1593 1
1336 153 1
1441 1260 1
921 1747 1
249 1488 1
802 419 1
6473 401 1
131 1871 1
1858 270 1
108 177 1
4323 217 1
370 186 1
3719 1640 1
293 339 1
5431 303 1
549 873 1
14222 1357 1
1376 511 1
619 14 1
4435 419 1
139 891 1
3009 1595 1
249 125 1
809 1715 1
473 636 1
13849 1389 1
298 1709 1
805 440 1
674 262 1
11345 952 1
324 34 1
237 590 1
11361 957 1
11460 972 1
492 1819 1
816 639 1
11907 1030 1
3329 147 1
3508 1120 1
1435 1033 1
8199 565 1
2705 103 1
1946 1845 1
1593 1542 1
825 925 1
1058 445 1
9570 1862 1
8984 650 1
10314 812 1
1415 1280 1
9749 1104 1
120 1602 1
182 1128 1
2015 1655 1
3891 1284 1
1069 579 1
3210 1647 1
248 1404 1
145 1516 1
375 1414 1
326 72 1
7636 516 1
237 1583 1
1957 1644 1
1371 1217 1
1678 432 1
484 297 1
4865 262 1
14043 1344 1
1047 900 1
110 980 1
15570 1582 1
2547 694 1
206 800 1
1139 620 1
1836 66 1
1082 1825 1
375 327 1
682 1263 1
8846 631 1
49 608 1
277 751 1
2651 101 1
3243 1882 1
741 18 1
1169 699 1
867 1344 1
7995 1891 1
1617 894 1
4068 196 1
2113 979 1
4717 246 1
2728 743 1
624 1818 1
298 50 1
2443 88 1
6898 1659 1
3560 1216 1
3778 180 1
21 1506 1
674 1263 1
244 1821 1
8173 564 1
1375 1215 1
5993 353 1
787 488 1
5 1393 1
3906 188 1
903 1564 1
9083 1071 1
2594 1233 1
657 60 1
108 1769 1
3962 924 1
8879 1862 1
5448 517 1
301 1768 1
782 1346 1
5 963 1
176 1704 1
2287 1012 1
899 48 1
7076 896 1
624 18 1
139 1109 1
2273 79 1
16 386 1
166 508 1
13473 1535 1
4 213 1
2189 1792 1
1339 595 1
16424 1703 1
2741 291 1
1372 1749 1
3364 646 1
3227 1693 1
492 751 1
254 734 1
1096 570 1
6902 436 1
111 685 1
994 1480 1
522 1543 1
183 1809 1
176 1212 1
11138 1538 1
1897 778 1
16821 1755 1
867 543 1
5466 308 1
1230 283 1
15170 1525 1
8 997 1
391 422 1
210 968 1
1873 622 1
928 570 1
1002 1813 1
901 499 1
275 1548 1
15013 1496 1
139 306 1
579 1271 1
425 977 1
38 1565 1
653 314 1
46 1180 1
2468 1268 1
2645 1693 1
7211 472 1
116 1393 1
1232 1857 1
1409 1712 1
7667 516 1
327 1585 1
1769 676 1
639 1163 1
668 1428 1
3626 1681 1
250 1191 1
319 878 1
7104 455 1
473 1238 1
3894 327 1
1474 231 1
408 1873 1
460 187 1
3088 126 1
6302 969 1
248 1028 1
6732 1101 1
872 1222 1
1752 730 1
7593 629 1
33 1112 1
282 835 1
14915 1483 1
282 1320 1
10186 883 1
142 1698 1
994 187 1
1848 400 1
14814 1470 1
10430 1699 1
375 1884 1
570 1542 1
683 45 1
870 1502 1
1747 452 1
633 116 1
166 1783 1
415 1370 1
255 471 1
3314 1832 1
7901 539 1
1049 174 1
254 139 1
3579 1872 1
639 90 1
985 1610 1
10481 836 1
139 657 1
238 99 1
994 160 1
2028 140 1
1435 675 1
176 608 1
4791 1423 1
275 1371 1
2283 1537 1
1392 42 1
4670 1711 1
448 1736 1
867 897 1
7402 484 1
4 626 1
1701 1828 1
265 141 1
2769 1581 1
3296 1298 1
2406 181 1
1738 1301 1
471 1556 1
7935 1758 1
5958 790 1
14 1619 1
10871 884 1
6439 396 1
14306 1369 1
846 1831 1
190 839 1
190 851 1
568 934 1
140 2 1
691 1846 1
2792 1781 1
251 1606 1
1331 1772 1
4547 1746 1
10458 831 1
11261 1128 1
5126 277 1
56 696 1
336 1072 1
858 22 1
1574 1076 1
918 1213 1
4794 1515 1
856 485 1
1745 451 1
14486 1415 1
1167 541 1
249 1490 1
8110 1143 1
146 1806 1
5687 874 1
5492 311 1
13185 1202 1
240 791 1
1554 51 1
878 135 1
253 969 1
6130 872 1
250 361 1
438 999 1
9358 692 1
2497 91 1
1107 1358 1
1751 171 1
17488 1872 1
1230 541 1
5665 325 1
1349 1390 1
851 1690 1
493 839 1
168 1669 1
278 1451 1
1424 1276 1
16645 1737 1
752 92 1
6676 415 1
492 1866 1
1202 1871 1
740 1228 1
4569 771 1
1359 1496 1
9776 747 1
174 1362 1
5266 290 1
924 800 1
179 1365 1
1386 283 1
1873 64 1
110 1656 1
2667 1745 1
4821 258 1
7342 1585 1
654 634 1
12350 1081 1
1723 1634 1
790 491 1
183 1730 1
15883 1635 1
1365 1703 1
833 172 1
4330 547 1
1286 37 1
2965 1279 1
2478 91 1
115 1646 1
6008 353 1
2566 748 1
475 318 1
1144 1373 1
448 403 1
2725 396 1
1210 663 1
2921 280 1
448 15 1
2173 1740 1
657 1789 1
3564 299 1
11356 956 1
17141 1806 1
805 1216 1
177 1261 1
639 124 1
187 1798 1
719 17 1
177 688 1
1184 987 1
7540 503 1
339 98 1
3401 1311 1
12067 1051 1
1087 1835 1
2715 823 1
46 834 1
1570 810 1
549 1570 1
2986 549 1
14926 1484 1
1652 1713 1
7892 538 1
575 1210 1
216 532 1
566 100 1
851 573 1
2022 677 1
1196 222 1
16 1504 1
2500 897 1
374 890 1
1529 244 1
152 358 1
106 1568 1
16614 1729 1
104 22 1
1048 1287 1
16 722 1
106 953 1
639 73 1
493 363 1
1633 1800 1
1026 1598 1
1482 1382 1
4010 1873 1
10356 819 1
1343 1833 1
555 1808 1
1192 662 1
10347 816 1
1365 1337 1
1902 405 1
630 1510 1
1339 1059 1
736 942 1
301 43 1
2541 765 1
38 260 1
3506 1318 1
1338 797 1
272 328 1
1429 1707 1
15515 1571 1
11045 1631 1
948 1453 1
788 854 1
11044 909 1
3307 439 1
2246 752 1
243 1666 1
122 1397 1
414 1499 1
3560 1214 1
103 827 1
3555 1092 1
591 339 1
805 1098 1
274 5 1
2875 1072 1
249 975 1
1463 1750 1
14 1809 1
282 1776 1
111 601 1
1082 1581 1
916 1479 1
38 439 1
1202 310 1
9515 718 1
357 1603 1
103 159 1
112 893 1
5536 315 1
103 358 1
2716 591 1
1369 731 1
549 427 1
488 1519 1
274 1336 1
249 93 1
5 1487 1
1012 745 1
245 195 1
3226 491 1
177 1413 1
448 1032 1
146 181 1
639 1347 1
133 145 1
3976 297 1
279 64 1
7203 468 1
1325 349 1
2143 1164 1
281 1383 1
237 1665 1
263 1412 1
487 786 1
12293 1071 1
104 307 1
11208 923 1
1908 1499 1
1054 416 1
248 372 1
139 563 1
1271 37 1
2289 476 1
200 1457 1
200 6 1
732 154 1
304 444 1
559 214 1
106 181 1
7979 565 1
247 1833 1
854 1869 1
1818 966 1
551 355 1
564 769 1
400 424 1
1195 1441 1
403 1092 1
2586 1636 1
1109 31 1
998 1339 1
10810 1689 1
10812 878 1
6737 946 1
295 158 1
2543 826 1
1073 681 1
704 1221 1
339 120 1
17570 1887 1
1938 897 1
2536 95 1
9458 1727 1
907 1788 1
328 329 1
565 931 1
660 743 1
948 1849 1
176 1479 1
1726 531 1
11625 1108 1
1192 455 1
10771 873 1
808 1637 1
758 779 1
309 397 1
15737 1623 1
1069 456 1
8848 1039 1
106 1120 1
1915 1084 1
241 50 1
15097 1508 1
1334 1621 1
17504 1875 1
2557 703 1
12479 1100 1
8951 747 1
5063 899 1
108 1664 1
301 968 1
1606 1758 1
6297 383 1
3108 985 1
16 11 1
782 779 1
854 470 1
3157 1051 1
4757 648 1
5258 335 1
15545 1578 1
7 1385 1
1481 275 1
1368 622 1
1196 1739 1
665 430 1
9458 1083 1
725 17 1
1076 263 1
475 1037 1
7133 460 1
4026 193 1
535 1229 1
2074 73 1
5 1390 1
9280 959 1
6465 1715 1
242 1652 1
1273 37 1
1815 1221 1
282 1417 1
3941 377 1
1194 934 1
512 457 1
237 1476 1
1034 1422 1
282 329 1
912 189 1
3379 307 1
122 106 1
755 62 1
2014 800 1
239 627 1
3901 348 1
327 669 1
9258 1064 1
238 51 1
1993 70 1
3371 703 1
2988 1700 1
533 1605 1
237 1501 1
475 326 1
177 354 1
2313 692 1
368 992 1
17133 1806 1
8369 587 1
1372 1304 1
1359 371 1
279 619 1
565 1160 1
857 1291 1
1004 308 1
5057 1532 1
1042 1109 1
1758 1356 1
2774 108 1
438 838 1
553 896 1
1855 1869 1
490 1675 1
448 935 1
1777 775 1
918 314 1
4326 839 1
282 293 1
13503 1251 1
1946 1145 1
238 1610 1
253 1423 1
10022 1328 1
5011 835 1
245 518 1
2439 701 1
17522 1879 1
5634 1123 1
106 1068 1
1249 473 1
1202 841 1
2657 101 1
1142 935 1
657 1238 1
267 932 1
4301 214 1
895 1667 1
5003 799 1
37 1831 1
3976 889 1
10473 1331 1
3164 1730 1
6732 1224 1
11246 939 1
1232 1169 1
1082 56 1
807 563 1
1474 375 1
629 640 1
553 863 1
174 1414 1
7208 965 1
8037 905 1
1419 339 1
8824 629 1
1817 1135 1
47 881 1
333 1216 1
1415 176 1
4077 196 1
1331 109 1
139 617 1
1952 1851 1
704 1854 1
1082 41 1
293 698 1
16710 1743 1
5943 581 1
17452 1863 1
3996 192 1
3328 1506 1
3569 207 1
11987 1043 1
3132 1790 1
909 137 1
1574 331 1
3010 121 1
3308 1284 1
13942 1332 1
860 22 1
269 1137 1
1676 181 1
408 757 1
4018 1701 1
596 1401 1
417 286 1
935 188 1
4870 262 1
14288 1363 1
362 1079 1
324 1000 1
2343 84 1
11228 930 1
206 239 1
206 739 1
15796 1624 1
327 687 1
16341 1696 1
405 592 1
996 668 1
736 1124 1
3016 1423 1
174 1396 1
293 1763 1
552 1875 1
1574 1585 1
2120 1010 1
2783 108 1
327 848 1
1903 1563 1
8702 615 1
156 427 1
3369 976 1
339 519 1
3555 725 1
15826 1625 1
3343 957 1
244 1450 1
2797 1234 1
131 1160 1
15341 1550 1
668 155 1
3859 183 1
3433 837 1
4447 690 1
181 3 1
555 1495 1
3616 945 1
174 1390 1
4390 224 1
803 1263 1
1734 58 1
139 1720 1
3190 1168 1
6058 360 1
5235 467 1
13822 1823 1
1199 440 1
2907 114 1
15718 1605 1
282 388 1
672 805 1
14332 1376 1
389 1653 1
1337 570 1
138 153 1
682 104 1
807 704 1
749 1790 1
249 730 1
1341 1385 1
6702 899 1
6861 1838 1
8259 574 1
3136 181 1
146 728 1
665 135 1
411 956 1
386 8 1
656 1267 1
801 1645 1
414 1565 1
2334 83 1
474 1340 1
447 658 1
6454 1310 1
928 1564 1
237 352 1
280 363 1
5704 330 1
380 1525 1
6215 1075 1
374 1212 1
3044 123 1
902 60 1
5433 1513 1
187 1509 1
2741 1306 1
8292 574 1
249 441 1
244 968 1
449 120 1
148 1681 1
237 619 1
855 1588 1
298 1166 1
922 1635 1
249 958 1
4948 268 1
631 55 1
14496 1417 1
368 58 1
856 1308 1
416 551 1
4083 198 1
211 1623 1
1297 955 1
984 1291 1
414 491 1
416 1236 1
867 1586 1
878 769 1
148 1155 1
5564 1415 1
7938 542 1
251 1333 1
911 1358 1
1817 1164 1
183 478 1
680 1157 1
1353 1433 1
237 1651 1
8300 576 1
2410 1214 1
987 492 1
16407 1701 1
244 1311 1
1442 1610 1
4668 878 1
682 1508 1
8711 615 1
3614 1379 1
655 1872 1
1153 1745 1
2692 103 1
19 320 1
998 1494 1
1008 27 1
997 85 1
1975 1874 1
633 1626 1
3321 314 1
7099 1691 1
5345 1229 1
478 470 1
979 232 1
10549 1785 1
1138 260 1
1890 150 1
4787 255 1
327 112 1
161 896 1
927 1272 1
790 743 1
249 1787 1
4721 985 1
436 1865 1
328 1152 1
1107 411 1
4757 252 1
19 907 1
37 1211 1
362 1535 1
243 140 1
486 1855 1
247 1228 1
7360 1833 1
7234 1354 1
327 809 1
1570 568 1
4507 233 1
3141 1104 1
846 1596 1
1710 727 1
2513 544 1
241 386 1
7077 1489 1
3036 123 1
183 1577 1
3496 728 1
8192 565 1
8236 1111 1
461 457 1
2479 421 1
13092 1194 1
1169 542 1
42 1004 1
6295 926 1
1133 1561 1
1878 65 1
249 864 1
12504 1101 1
706 193 1
368 471 1
255 1528 1
12162 1208 1
1302 1493 1
5683 1280 1
8020 549 1
5541 315 1
2503 1435 1
5930 346 1
867 151 1
481 797 1
10984 899 1
640 1239 1
7033 1449 1
14680 1685 1
11612 994 1
366 1193 1
5054 274 1
2007 910 1
1074 1356 1
156 995 1
1970 69 1
995 1257 1
178 1175 1
12204 1063 1
1430 310 1
1480 703 1
987 1786 1
389 1638 1
7894 598 1
176 1183 1
5975 350 1
3034 1521 1
964 162 1
1609 937 1
3673 172 1
3907 188 1
1184 347 1
279 535 1
8820 628 1
3336 240 1
5155 447 1
3528 1524 1
244 1867 1
447 1805 1
415 165 1
2475 254 1
13553 1260 1
450 255 1
101 1602 1
3416 153 1
11360 957 1
1667 1057 1
170 1343 1
184 1475 1
1485 48 1
1302 1394 1
183 1259 1
414 49 1
6425 395 1
4657 243 1
145 1362 1
1372 1616 1
1367 336 1
755 854 1
350 1540 1
995 1140 1
1830 62 1
419 1185 1
1050 527 1
147 1564 1
168 1270 1
2485 1096 1
3885 1483 1
238 726 1
15235 1533 1
2992 1725 1
265 1404 1
959 627 1
194 364 1
1303 1603 1
179 304 1
3415 1574 1
11223 1428 1
1098 676 1
16023 1853 1
678 994 1
1199 455 1
2461 1769 1
1423 1402 1
328 1593 1
8019 548 1
1349 1884 1
425 309 1
5246 289 1
3587 989 1
4055 196 1
6351 389 1
637 1840 1
7047 1285 1
375 1131 1
13099 1194 1
473 317 1
1922 1724 1
456 1493 1
1041 1419 1
2456 1524 1
291 116 1
17583 1887 1
11689 1001 1
5173 1635 1
1831 255 1
6953 457 1
3400 1716 1
3314 1469 1
1298 479 1
982 726 1
5980 1107 1
6068 360 1
1064 828 1
6624 413 1
846 489 1
7564 1780 1
1388 550 1
2457 1286 1
2095 74 1
739 68 1
251 1632 1
238 317 1
139 522 1
8358 1811 1
11974 1041 1
651 1457 1
46 307 1
1191 856 1
16795 1751 1
1349 1338 1
11939 1035 1
106 1814 1
5885 389 1
7986 547 1
15738 1610 1
1057 747 1
1372 585 1
1992 70 1
206 1404 1
327 201 1
108 461 1
12681 1121 1
14294 1367 1
1677 1448 1
494 225 1
8520 603 1
4068 512 1
355 498 1
1417 43 1
139 320 1
6922 436 1
936 1538 1
1474 836 1
2596 1775 1
802 1230 1
11211 923 1
486 894 1
13845 1864 1
2876 758 1
633 1819 1
183 708 1
1481 575 1
5354 1232 1
273 1236 1
3894 721 1
4021 193 1
760 211 1
9530 719 1
1633 1822 1
1450 1179 1
4735 249 1
139 962 1
515 1217 1
788 354 1
1675 1862 1
870 897 1
449 1046 1
12409 1171 1
1055 206 1
3338 1850 1
2392 525 1
9601 727 1
2205 1328 1
12319 1074 1
4479 230 1
7578 1319 1
273 926 1
3940 772 1
490 1152 1
405 1520 1
238 767 1
1976 369 1
3034 1204 1
282 1518 1
391 221 1
8434 594 1
1425 644 1
1301 200 1
0 456 1
267 566 1
179 1430 1
101 103 1
1328 1809 1
436 40 1
909 252 1
112 1069 1
3283 309 1
374 312 1
1342 994 1
5955 347 1
3414 677 1
301 1469 1
3288 145 1
3321 1351 1
758 1057 1
564 852 1
1319 1508 1
434 1401 1
2969 1341 1
951 450 1
243 463 1
2058 1828 1
37 670 1
9612 729 1
14887 1481 1
475 213 1
5323 1283 1
183 803 1
239 317 1
461 478 1
3622 820 1
6465 1700 1
214 492 1
241 328 1
12863 1148 1
16087 1669 1
2113 382 1
237 792 1
374 1877 1
125 292 1
757 987 1
1202 300 1
183 501 1
206 1858 1
3845 380 1
2992 1735 1
11234 933 1
8537 604 1
2117 75 1
405 1676 1
2034 105 1
146 1727 1
651 817 1
1836 258 1
14885 1481 1
911 1846 1
582 1202 1
1328 733 1
10205 790 1
390 482 1
10760 1618 1
8844 1877 1
2887 1663 1
265 1720 1
14072 1348 1
4088 198 1
4854 358 1
304 49 1
572 1283 1
6076 562 1
2804 1727 1
13 568 1
2535 993 1
1688 587 1
293 386 1
436 710 1
1735 1173 1
1364 1540 1
715 1398 1
2029 948 1
13218 1205 1
170 1208 1
9957 1582 1
13624 1274 1
12451 1098 1
13270 1215 1
1649 1600 1
1386 591 1
12200 1063 1
11242 937 1
282 979 1
564 1754 1
10351 816 1
2323 82 1
1197 1419 1
575 13 1
2917 867 1
183 1340 1
4173 1184 1
3340 1249 1
442 1628 1
1600 1771 1
7825 532 1
16842 1759 1
909 188 1
473 1690 1
1517 1093 1
493 726 1
549 449 1
17571 1887 1
2905 658 1
13695 1287 1
106 137 1
6119 364 1
5686 327 1
855 1239 1
3802 1120 1
1018 722 1
1476 1413 1
4322 652 1
3292 1370 1
2534 600 1
254 1504 1
12914 1156 1
928 82 1
811 117 1
1072 676 1
183 962 1
2134 76 1
3021 1712 1
496 320 1
374 962 1
4795 256 1
1036 1274 1
421 717 1
